shap_hours_since_last_login,shap_km_from_last_login,shap_velocity_kmh,shap_velocity_kmh_log,shap_impossible_velocity_flag,shap_is_new_device,shap_failed_attempts_1h,shap_failed_attempts_6h,shap_failed_attempts_24h,shap_failed_attempts_ratio,shap_session_duration_sec,shap_actions_per_minute,shap_time_to_first_action_sec,shap_account_age_days,shap_hour_deviation_from_mean,shap_hour_of_day,shap_day_of_week,shap_is_weekend,shap_is_night,fraud_probability,is_fraud,predicted_fraud,top_feature
-1.2475352,-1.5787411,-1.3893814,-0.0995738,0.004736022,-2.28078,0.033023074,0.033424836,0.16266373,-0.11923556,-0.014517409,-0.56382823,-0.932115,0.012893744,-0.22590116,0.028010072,0.10628944,0.13480604,0.018661585,0.00033459297,0,0,is_new_device
-0.2224081,-1.6118107,-2.0282726,-0.106549986,0.002944523,-1.8566859,0.034206524,0.027012317,0.14897771,-0.1357903,-0.3477539,-1.4600444,-0.7568487,-0.13227029,-0.3880069,-0.46122926,-0.09548502,0.10831142,0.016342185,8.6912565e-05,0,0,velocity_kmh
-1.4586676,-1.2391185,-0.73805964,-0.0058152247,0.0046188897,-2.7682033,0.036605798,0.017740505,-0.40153348,-0.13245316,-0.045857448,-1.3338518,0.37868547,-0.03081726,-0.97527283,0.04528178,0.09817008,0.10948186,0.015109649,0.00020158112,0,0,is_new_device
0.3507475,-1.5851623,-1.9499295,-0.1056679,0.0024702682,-2.2029774,0.036395565,0.043187764,-0.77688086,-0.122302614,-0.17222944,-0.7618643,-0.8035941,-0.57665503,-0.5634231,-0.15293801,0.17202649,0.088441424,0.019888505,0.00010667364,0,0,is_new_device
-2.1207983,-1.7239226,-0.10109733,0.0025937457,0.005676837,-1.9928629,-0.38424772,-0.2146384,-0.37561342,0.41744083,-0.046337992,-0.8723945,-0.98651683,-0.082225874,-0.5759966,0.06433559,-0.25593486,0.08345442,0.017744754,9.838739e-05,0,0,hours_since_last_login
-1.0733553,-1.4565479,-1.3809775,-0.102934085,0.002980697,-2.1105297,0.03589132,0.04186958,-0.20990136,-0.12792726,-0.15775606,-0.85765165,-0.9630159,-0.6041967,-0.9055452,-0.06953885,0.1021315,-0.91406316,0.017647138,2.0023508e-05,0,0,is_new_device
0.4707841,-2.060937,-2.0700052,-0.11083471,0.0031340846,-2.0480855,0.032653466,0.047357168,0.19709253,-0.10465448,-0.30616793,-0.88776666,-1.2112983,-0.17930253,-0.24281733,-0.01171967,-0.04454683,0.12968312,0.021421826,0.00021148087,0,0,velocity_kmh
-0.34444657,-1.6208988,-1.3912839,-0.14408933,0.0017854623,-2.2896693,0.035908557,0.025313683,-0.62433285,-0.13365266,-0.31001008,-0.707772,-1.9910071,-0.16677274,0.41122192,-0.35213503,0.17703107,0.07696761,0.031440396,8.258846e-05,0,0,is_new_device
-1.8197365,-1.2902049,-1.3482887,-0.115747854,0.00310018,-2.0707996,0.033452854,-0.31002867,0.13227566,-0.13041022,0.032808635,-0.80888355,-1.1700038,0.09361801,-0.43717462,0.097634025,-0.082838155,0.10552891,0.023450883,0.000106483894,0,0,is_new_device
-1.8966289,-1.4933594,-1.1150863,-0.11116095,0.0060171536,-2.2973208,0.03367278,0.03131897,0.1392699,-0.12433829,0.05191635,-1.2183769,-0.85288477,0.02678858,-0.20095633,-0.002821603,-0.07992194,0.10973394,0.015495288,0.00011576834,0,0,is_new_device
0.9058003,-1.8854069,-2.0137267,-0.23738126,0.0026789266,-2.152773,0.03365215,0.04078815,0.13942273,-0.11258055,0.23806648,-0.70983654,-1.7357925,0.063611425,-0.44306564,0.05211902,0.019103356,0.10911536,0.015275387,0.00042794526,0,0,is_new_device
-0.18105376,-1.3397329,-1.7376477,-0.16487831,0.0020425594,-1.85059,-0.34402373,-0.22340459,-0.55392975,0.7405946,-0.16946568,-1.5242581,-1.0493128,-0.14941604,0.08432121,-0.2372264,0.18891881,-0.8303845,0.010630438,8.156979e-05,0,0,is_new_device
-0.4106978,-1.4115231,-1.9016776,-0.1330715,0.0040674093,-2.201687,0.03559938,0.059328314,0.14140965,-0.11112445,0.22919686,-1.1984838,-0.8515398,-0.1478612,-0.48474637,0.023704901,0.23101237,0.1368302,0.014781893,0.00031531003,0,0,is_new_device
-0.92062885,-1.4987948,-1.1236308,-0.09379807,0.0031056772,-2.0304446,0.03501568,0.046764515,0.15407683,-0.12448918,-0.23246074,-1.9822683,-0.7361854,-0.14017467,-0.22005539,-0.0059229448,-0.13755414,0.07852131,0.013360956,0.00012330554,0,0,is_new_device
-0.9722984,-1.5191354,-1.0083512,-0.08454239,0.0028884849,-2.2881653,0.034595944,-0.34877515,0.05890688,-0.13429143,-0.10721769,-0.73816067,-0.9297495,-0.49736425,-0.30252346,-0.44029555,0.10312322,0.126528,0.014473568,0.00010993462,0,0,is_new_device
0.13155864,-1.8350698,-1.8335706,-0.10199943,0.0022914333,-2.1520996,0.031365722,-0.33452034,0.11531135,-0.14323272,-0.26550183,-0.56228524,-1.3413295,0.066907585,-0.4230631,-0.19884075,-0.1610067,0.12741056,0.021509143,0.00013085113,0,0,is_new_device
-0.37063602,-1.4334064,-1.3071953,-0.042808067,0.0038335172,-2.7203646,0.03487456,0.013492413,0.16536842,-0.11153674,-0.4660332,-1.2447853,0.19313055,-0.018439954,-1.0004289,-0.0033575904,0.033421658,0.10399514,0.013206855,0.00026307045,0,0,is_new_device
0.92095387,-1.8562143,-1.9629245,-0.1942208,0.0028010623,-2.2807863,0.03492599,0.04814431,0.17931888,-0.11355877,-0.032700114,-1.9225874,-0.68247885,-0.04007604,-0.13622978,-0.27145654,-0.1382664,0.11615854,0.017106364,0.00022543613,0,0,is_new_device
-0.29024163,-1.5183725,-1.8170745,-0.12058276,0.00274735,-2.1591704,0.032397058,-0.3826637,0.15690026,-0.13554983,-0.43382317,-0.8529649,-1.281976,0.0019235297,-0.29873672,0.065376125,0.0045294296,0.13462925,0.020894546,0.00012882665,0,0,is_new_device
0.051401857,3.8916173,1.8178661,-0.38758752,0.0033061663,-1.4798259,0.04105958,0.02808731,-0.7436999,-0.24291322,-0.0797433,-0.41935134,-0.786173,-0.4813132,-0.18826082,-0.2985884,-0.20712478,0.17693752,0.018661465,0.65230674,0,1,km_from_last_login
-0.3155229,-1.8466445,-1.7059519,-0.0646467,0.0021697606,-2.6216173,0.033618804,0.00961559,-0.2734484,-0.123883076,-0.10513843,-0.51195276,-1.1746693,0.083611846,0.010972365,-0.17528497,0.22231798,0.099076815,0.023254229,0.00019954315,0,0,is_new_device
0.32914737,-1.7709854,-1.8092549,-0.06788975,0.002509063,-2.6737792,-0.4031019,-0.2928762,-0.4286291,0.16276973,-0.3431584,-0.05150473,-1.0910195,-0.45236632,0.1496494,0.13050032,-0.087536454,0.08020657,0.019112155,0.00016935066,0,0,is_new_device
0.51998025,-1.1639749,-2.104765,0.34381145,0.0026289131,-1.9636024,0.032868948,0.043044053,-0.7337011,-0.14150381,-0.49746615,-0.6584887,-0.9963009,-0.93840885,-0.6848232,-0.3990281,-0.05898495,0.08391705,0.015856791,8.4043226e-05,0,0,velocity_kmh
-1.2591984,-1.3789002,-1.2051737,-0.09514773,0.0043903985,-2.3929095,0.034195572,0.03968682,0.11713602,-0.11471891,-0.24623743,-0.9590766,-0.88958776,-0.28970635,-0.275513,0.0034903982,0.20848465,0.14345485,0.021137249,0.00018054423,0,0,is_new_device
-0.8773424,-1.1149249,-1.3079083,-0.09224287,0.004097827,-2.6791046,0.037894838,-0.36371112,0.19190492,-0.11524341,-0.32764444,-1.2878102,0.4667236,0.26948887,-1.0489221,-0.0061717546,-0.058758724,0.12653796,0.017829169,0.0002610676,0,0,is_new_device
-2.5630548,-1.677789,-0.011450613,-0.10557197,0.006342722,-2.0898368,0.034626648,0.03739658,0.17944779,-0.12665066,0.09558345,-0.92260104,-0.71408325,-0.0075484556,-0.36475945,0.042936616,0.21109529,0.10077303,0.015618655,0.00035441574,0,0,hours_since_last_login
0.6664765,-1.7764556,-1.8306252,-0.07488783,0.0023156002,-2.5639112,0.035305034,0.02640317,0.20251013,-0.1236672,-0.03343796,-0.9342059,-0.7252001,-0.08602868,-0.30526552,-0.22629033,-0.33586308,0.10934776,0.020196268,0.00032270682,0,0,is_new_device
1.2153332,-1.0887793,-1.772691,0.6569056,0.003078607,-1.9633061,0.033436194,0.05375263,0.2164538,-0.11613885,-0.3273258,-0.77014065,-0.8056236,-0.37834883,-0.3810471,0.14664085,-0.19299543,0.12956397,0.019391216,0.0044650636,0,0,is_new_device
-0.947639,-1.5211931,-0.98394156,-0.08991636,0.0027811097,-2.4669104,0.036030546,0.014691044,0.19792214,-0.10711216,0.2044407,-1.9649146,0.531893,0.2577104,-0.5183893,-0.7312187,-0.15434125,0.102945,0.017505322,0.00027325883,0,0,is_new_device
-0.14758968,-0.99510825,-1.3248142,-0.09363895,0.0034769091,-2.149626,0.037463024,-0.43320596,0.16020036,-0.16310924,-0.18294854,-0.56662387,-1.0008957,0.10009938,-0.29392534,-0.029644247,-0.08867871,0.14306998,0.019312467,0.00083158404,0,0,is_new_device
0.37347752,-1.2101457,-1.9617492,-0.16176072,0.003666424,-2.108711,0.03232648,-0.24095473,0.14235836,-0.13728146,-0.25802314,-1.4772658,-0.8369477,-0.067584954,-0.14135504,0.068578176,-0.12317063,0.13342214,0.013732831,0.00032138627,0,0,is_new_device
1.0800174,-1.553584,-1.8160768,-0.19363661,0.0024750205,-2.215526,0.03379235,-0.47605768,0.14058489,-0.1264636,0.15923129,-0.90364766,-1.6126946,0.052554287,-0.1118869,0.042163905,-0.00013117067,0.11835762,0.0148673775,0.000580628,0,0,is_new_device
0.55900794,-1.2445512,-2.065853,-0.19566108,0.002718245,-2.5619726,0.0385374,-0.37329173,-0.5570969,-0.1381264,0.23806952,-0.7950398,-1.2753307,-0.6207566,0.43145245,0.012262422,-0.20233092,0.10854484,0.040707164,0.00016926625,0,0,is_new_device
-0.45552757,-1.6907543,-1.6061653,-0.13239397,0.002774531,-1.9973195,0.030997215,0.024324853,0.10425838,-0.1318502,-0.30846968,-0.83996725,-1.2137578,-0.08241118,-0.431675,-0.03143502,0.21684724,-0.9638173,0.017652415,6.951859e-05,0,0,is_new_device
-1.3128891,-1.4153998,-1.4446788,-0.099704236,0.0029618682,-2.378368,0.036920995,0.041461673,-0.42030656,-0.11754433,0.29468834,-0.6825905,-1.4295427,0.750255,0.50863606,0.03706044,0.15183368,-0.9162278,0.041132618,0.00021655149,0,0,is_new_device
-0.9789753,-1.2324034,-1.292308,-0.048500083,0.003321524,-2.7158184,0.037774637,0.043953646,0.18858944,-0.10600011,-0.33627564,-0.9817018,0.4603662,-0.48191878,-1.0723501,-0.08409376,-0.08976848,0.11587629,0.020013083,0.00017767448,0,0,is_new_device
-0.2130825,-1.8373302,-1.9556406,-0.164392,0.002635643,-2.0027792,0.031106686,0.046124086,-0.29541236,-0.12851168,0.12092551,-0.70994616,-1.3162812,-0.012752843,-0.3060247,0.015837505,0.11986415,-0.91041404,0.01885689,6.892831e-05,0,0,is_new_device
-0.39527208,-1.487495,-1.3335658,-0.110386394,0.0031938571,-2.3029518,0.034508027,0.047414377,0.10505271,-0.11917482,0.095584184,-0.49650064,-1.5570114,-0.7319612,0.43351346,0.015440859,0.053082068,0.11313179,0.032747053,0.00045908638,0,0,is_new_device
-0.5096266,-1.4570631,-1.4385513,-0.1118393,0.0033334633,-2.2619724,0.034424774,0.031342268,0.14484338,-0.1162609,-0.12725772,-1.103048,-0.8662766,-0.42083135,-0.19510579,0.11689437,0.055090994,-1.0654662,0.011055288,8.596597e-05,0,0,is_new_device
-0.52264917,-1.1523983,-1.8344914,-0.1200734,0.003118048,3.4730923,0.03284871,0.0014348163,0.13873835,-0.10986194,-0.6078891,-1.5807158,-2.6499112,0.121672764,0.3323943,-0.0031987273,0.074994974,-1.119038,0.041461345,0.0038125832,0,0,is_new_device
-0.007199739,-1.4471571,-2.0046332,-0.11714695,0.0030995053,-2.0162637,0.03361087,-0.2987905,0.13447675,-0.13579057,-0.1337578,-0.8461561,-1.1554724,-0.14040284,-0.76824385,-0.36289364,0.14707747,-0.88584185,0.018756883,4.241846e-05,0,0,is_new_device
-1.003717,-1.6072701,-1.3213986,-0.14738415,0.0033591972,-1.8552954,0.03477999,0.04653171,0.10633474,-0.117759876,-0.010948942,-1.7224829,-0.95492977,-0.28323767,-0.2141738,0.039749403,0.18555018,-0.9501715,0.010585612,5.29008e-05,0,0,is_new_device
-1.1426758,-1.4319254,-0.9849282,-0.0816832,0.002810717,-2.2181032,0.030920306,0.031054977,-0.22749503,-0.13605195,-0.019043379,-0.7375013,-1.585782,-0.07296407,-0.34829468,0.062769204,-0.03428525,0.071313165,0.02087073,0.00013827122,0,0,is_new_device
-0.09858893,-1.8331795,-1.3762763,-0.12367133,0.0018848386,-2.0526555,0.036659345,0.030113729,-0.25226444,-0.1260417,-0.13552934,-0.76398754,-0.9868503,-0.06047007,-0.41613522,-0.55822724,-0.057281338,0.11360724,0.016734218,0.00016207006,0,0,is_new_device
1.0997082,-2.084574,-1.9507457,-0.14343359,0.0029489114,-2.3934925,0.036449824,0.057189163,0.21230185,-0.10624113,0.17460877,-0.9399197,-0.8314391,-0.72178286,-0.1557232,-0.017429283,-0.15439913,0.1487122,0.020987881,0.00039690026,0,0,is_new_device
-0.8812763,-1.3285326,-1.2166708,-0.20707151,0.0030414595,-2.090347,0.033921134,-0.37211958,0.12852708,-0.14807521,-0.21752384,-0.5031719,-1.6688666,-0.2928815,-0.22694686,-0.027821844,0.20684512,0.09844827,0.013312363,0.0001533903,0,0,is_new_device
-1.3385156,-1.6339173,-0.74329144,-0.104030415,0.0039234394,-2.0059328,0.03123027,0.03819921,0.15213256,-0.12907381,0.16356738,-1.3116169,-1.6368229,0.03504955,0.044646543,0.027317256,-0.048414066,0.09927307,0.016766967,0.00021934017,0,0,is_new_device
0.4008617,-1.67626,-1.8927847,-0.14094241,0.0028246474,-1.9507662,-0.36934906,-0.30173266,-0.35033295,0.28674385,-0.3946189,-1.8603722,-0.8695376,0.1312874,-0.4121047,0.0014163784,0.16150175,-0.892405,0.011527496,3.7161077e-05,0,0,is_new_device
-1.4219095,-1.0456616,-1.4246428,-0.055863924,0.004164706,-3.1122694,0.037358575,0.032996397,0.14610824,-0.11394475,0.047947064,-0.8912347,0.65821093,-0.030185992,-0.38160226,-0.19354697,-0.11864045,0.10864076,0.0137484,0.00039926317,0,0,is_new_device
-1.2150292,-1.3764621,-1.1499976,-0.15947369,0.0049123056,-2.2745988,0.030781683,-0.17508323,0.08566703,-0.14478278,-0.082854174,-0.6316176,-0.96157897,-0.36544833,-0.32132658,0.06988836,-0.09015477,0.107358314,0.018395137,0.00016382219,0,0,is_new_device
0.9393015,-1.6709992,-2.0267668,-0.20295414,0.0021424373,-2.3517087,0.035542183,0.03625175,-0.43579623,-0.12287808,-0.43992776,-1.0727051,-0.8009667,-0.24693732,-0.5011904,-0.3782512,0.12685364,-0.9726626,0.01984456,3.9114835e-05,0,0,is_new_device
-1.5283369,-1.6458763,-1.1815356,-0.12509483,0.0028792631,-1.9252576,0.031538524,0.037296414,0.029468331,-0.12972103,0.16085559,-0.6062286,-1.2970947,-0.19083044,-0.69087857,-0.14087485,0.25136024,-0.7784142,0.021547286,5.598547e-05,0,0,is_new_device
0.33859828,-1.5601232,-1.6000618,-0.13225526,0.002478363,-2.665879,0.032241933,-0.24661505,0.1570751,-0.13791151,-0.2734251,-1.1276541,-0.27089304,-0.5452296,-0.437719,0.0006443183,0.1838793,-1.1138221,0.019240635,7.769939e-05,0,0,is_new_device
-1.1482298,-1.4526318,-1.6003172,-0.12481963,0.003890483,-2.2059157,0.03557972,0.0430262,0.18200149,-0.11091268,-0.27008465,-0.6994074,-1.0757034,-0.5403473,-0.21666245,-0.08619574,-0.060668815,0.12660642,0.013670126,9.39847e-05,0,0,is_new_device
1.170848,-1.6619835,-2.1116087,-0.16679959,0.0034179997,-2.1623352,0.035198424,0.036297146,0.18008961,-0.112035654,-0.56106687,-1.6488326,-0.5968383,-0.020671401,-0.27789837,-0.39251718,0.23249178,0.11979197,0.017230842,0.00033455467,0,0,is_new_device
-0.54076487,-1.3108261,-1.7139825,-0.09580792,0.0034810174,-2.5799487,0.036235392,-0.3695895,0.15728542,-0.13862984,-0.15219155,-1.2863442,-1.3098752,-0.34915537,0.28737116,0.052006714,-0.17999792,0.13144882,0.02115735,8.0813676e-05,0,0,is_new_device
-1.3113549,-1.7249475,-0.8473723,-0.101071544,0.0025332454,-2.2201316,-0.32739085,-0.25844517,-0.2289897,0.43485266,-0.017687883,-0.8510247,-1.3143573,0.11086566,-0.1590466,-0.06294081,0.26139978,-0.8321177,0.016301734,7.3651994e-05,0,0,is_new_device
-0.7011332,-1.6501697,-1.6497564,-0.19725424,0.0028769497,-1.9611388,0.031649422,0.034239367,0.12020001,-0.122755304,-0.25216916,-1.1373724,-1.2577896,0.03371221,-0.36777836,-0.026536474,0.18087535,-0.98160774,0.012554513,4.656983e-05,0,0,is_new_device
-0.2254542,-1.8746101,-1.4668934,-0.15712808,0.003458467,-2.032886,0.033236638,0.063124016,0.106036045,-0.11385914,-0.00066046277,-0.5373556,-1.3641366,-0.21274482,-0.45069435,-0.0035244233,-0.14630258,0.117069624,0.01420247,0.00024008552,0,0,is_new_device
0.41936424,-1.9772379,-1.8205681,-0.106061615,0.0026526144,-2.1907933,0.03226761,0.0073261377,0.15405832,-0.11459191,-0.21887676,-0.92781186,-0.88810354,0.006340512,-0.26874566,-0.38769242,0.26601306,0.10545123,-0.7415696,0.00016103305,0,0,is_new_device
-1.2400315,-1.4147297,-1.3440063,-0.1544954,0.004146231,-2.0081742,0.031745166,0.039353926,0.18299522,-0.12288191,0.05498389,-1.387782,-1.5915745,0.018213177,0.21210244,0.044767287,-0.1513949,0.1160194,0.022856416,0.00015482758,0,0,is_new_device
-1.2821625,-1.2193094,-1.4409945,-0.13590653,0.002565706,-1.9568138,0.03224402,0.027382914,0.094670415,-0.12801625,-0.3077809,-1.582094,-1.3357037,-0.093060166,-0.14186765,-0.23130752,0.27651095,-0.8613112,0.012611951,3.181614e-05,0,0,is_new_device
0.24079232,-1.3321801,-1.8929901,-0.12458241,0.0035276357,-2.0689933,0.03659578,0.04326591,-0.8369275,-0.12372452,-0.4297719,-0.9194068,-0.74347466,0.6055681,-1.0977118,-0.024742303,-0.23835185,0.08618711,0.017680487,0.00013851443,0,0,is_new_device
-0.12085932,-1.1083288,-1.6337336,-0.046888106,0.0028748321,-2.8443248,0.034969363,-0.3226935,0.12958744,-0.12292942,0.08710853,-0.5359249,-0.9574621,0.061644245,0.28127068,-0.016128022,-0.02584041,0.108781405,0.026282458,0.00083457556,0,0,is_new_device
0.5463966,-1.9185383,-1.6066655,-0.13962346,0.0021052952,-1.8792233,0.030269228,0.020731695,0.056133825,-0.1344212,-0.3415941,-0.95566815,-1.6185975,-0.2553747,-0.65270054,-0.19880314,0.19909033,-0.9612227,0.01704496,5.140009e-05,0,0,km_from_last_login
0.10897477,-2.1312053,-1.9038546,-0.19727133,0.002499263,-1.9157764,0.033958588,0.037995484,-0.33647215,-0.12037541,-0.15385914,-0.72749037,-1.5006198,-0.16973871,-0.5435316,0.048822086,-0.09061491,0.081136025,0.018852983,7.164419e-05,0,0,km_from_last_login
-1.1180013,-1.4343677,-0.9298671,-0.043046623,0.0027928376,-2.3263252,0.035495117,0.04170848,-0.6002208,-0.14643548,-0.14035304,-0.7745515,-0.91858625,-0.49933377,-0.26394105,0.119021036,-0.08699285,0.1052099,0.019621775,0.000118161995,0,0,is_new_device
-0.46211845,-1.5173218,-1.7388251,-0.17074713,0.00235609,-2.2030919,0.032679394,-0.2191094,0.1054803,-0.13011155,-0.19233547,-0.80289465,-1.6760476,0.013813051,-0.2089626,0.0062930053,-0.143547,0.09795947,0.019285047,9.397359e-05,0,0,is_new_device
0.33073166,-1.4830539,-1.6671851,-0.15910564,0.0021304742,2.5778506,0.0342518,-0.014223543,0.12883884,-0.10461989,-0.16415533,-3.2764723,-1.770385,-0.1355154,-0.71390104,-0.73360056,0.21334498,0.109202385,0.025148038,0.0010210717,0,0,actions_per_minute
-1.2219441,-1.4566405,-1.4938735,-0.14275111,0.0023283565,-1.9190104,0.031887434,0.03590929,0.11434789,-0.12125761,-0.0014497051,-0.81266975,-1.8647435,-0.56341094,-0.38314998,-0.31579122,0.04472357,0.097048186,0.019695254,4.3796514e-05,0,0,is_new_device
-0.4102533,-1.5050403,-1.965491,-0.13524958,0.0028309387,-2.237624,-0.37179297,-0.18312496,-0.79987055,0.68061787,-0.082157336,-0.7930626,-1.0097449,0.14965104,-0.22061697,-0.043939516,-0.17373334,0.11365657,0.011946865,0.00011642437,0,0,is_new_device
0.081217825,-2.0367825,-1.9022437,-0.23333651,0.003066483,-1.7158122,0.031900812,0.052977104,0.087739065,-0.11864654,0.060760606,-1.1718607,-1.1019452,-0.22057137,-0.37115702,0.01837498,0.24873117,-0.95582306,0.012661954,8.997339e-05,0,0,km_from_last_login
-1.069122,-1.5070983,-2.0214715,-0.121316895,0.005915448,-2.1748936,0.032885697,0.030772012,0.16463947,-0.12011507,-0.082457684,-0.70053446,-1.1936637,-0.023089133,-0.25768173,0.052387156,-0.12041186,0.12923524,0.019346908,0.00011834015,0,0,is_new_device
1.2874314,-0.6991856,-1.6762397,0.6405375,0.0023144144,-2.5578406,0.034689814,0.065135315,-0.6908682,-0.12311297,0.18435244,-0.20059529,-0.8575699,-0.8068215,-0.5106238,0.012995489,0.15699212,-0.83992064,0.018845106,0.0012992783,0,0,is_new_device
0.5267477,-2.0288823,-1.7168075,-0.1993585,0.002005014,2.3704855,0.031810656,0.028753318,0.15598433,-0.094452865,0.24232785,-1.2822527,-3.6557338,0.583262,-0.6314011,-0.1556381,0.11035514,-1.0128012,0.028981315,0.0011329688,0,0,time_to_first_action_sec
-0.5799768,-1.380945,-1.9495301,-0.11574755,0.003840808,-2.2430506,0.03355643,0.019704644,0.13356242,-0.123517886,-0.055655308,-0.9842503,-0.90877515,0.082751125,-0.773683,0.09114304,0.14006159,-1.0335878,0.01805228,6.0597114e-05,0,0,is_new_device
1.009622,-2.0227206,-2.0732586,-0.1737506,0.0021034775,-1.9406443,0.033022437,0.055220865,0.12967922,-0.12245245,0.2891659,-0.6304962,-1.7004412,-0.037490748,-0.6313821,-0.2950178,0.019002005,0.09530557,0.02053999,0.00031609467,0,0,velocity_kmh
-1.5517335,-1.4345084,-1.3703591,-0.14679079,0.0039858804,-1.9089729,0.031779245,0.034279287,0.18858202,-0.12193467,-0.04112548,-0.9935017,-1.2353027,-0.45395795,-0.33471048,-0.011727435,-0.08725069,0.11976653,0.013909072,8.398972e-05,0,0,is_new_device
-0.086041465,-1.3602775,-1.9805003,-0.13145855,0.0026088203,-2.1208262,0.035967626,0.056466706,-0.34044248,-0.12409244,-0.343894,-0.79149824,-0.97268295,-0.5674946,-0.4655728,-0.13868567,0.16461852,-0.86832684,0.015703112,4.1012878e-05,0,0,is_new_device
1.5312717,-0.8787351,-1.5189332,0.5935753,0.0026017092,-2.5598338,0.031898312,0.03929936,0.19243002,-0.12469705,-0.19507582,-0.49003828,-0.57702804,0.25342306,-0.27502567,-0.1292441,0.090108,0.113364935,0.019951643,0.01859948,0,0,is_new_device
0.3211097,-1.5791234,-1.6924118,-0.089727476,0.0023861493,-3.1079428,-0.7256942,-0.28112888,-0.68346566,0.69178694,-0.4851576,-0.81923646,0.60793686,0.010140193,0.35172904,-0.021987872,0.21992476,0.08735387,0.023285888,0.00070586323,0,0,is_new_device
0.815938,-1.783833,-2.0073135,-0.19254735,0.003083683,-2.2155871,0.035500593,-0.40088424,-0.27128282,-0.13360536,-0.027595975,-0.99304295,-0.7836074,-0.348567,-0.74598366,0.122037925,0.10065904,-1.0228355,0.01802538,4.9346163e-05,0,0,is_new_device
0.057527374,-1.7259378,-2.08039,-0.19866154,0.0023582864,-1.9418519,0.033559892,0.04030276,0.115210384,-0.120478146,0.18048224,-1.0436441,-1.9846476,-0.06741537,-0.30317545,-0.17709176,-0.09682708,0.100810915,0.018033152,9.354346e-05,0,0,velocity_kmh
-2.1710248,-2.072434,-0.16193226,-0.10532097,0.0041282596,-1.9394054,0.03351604,0.039759014,0.10380107,-0.13234968,0.048104975,-0.7029136,-1.0915917,0.09895364,-0.63049185,-0.017678501,-0.19911474,0.0949896,0.021397999,0.00014126001,0,0,hours_since_last_login
0.05055681,-1.6487356,-1.754821,-0.11817605,0.0026385156,-2.24442,0.033278547,-0.36722693,-0.5871714,-0.13808382,0.08940666,-0.48009008,-1.5445843,-0.5823112,-0.14272828,0.20101856,0.18445207,0.10150417,0.017997086,0.000121843594,0,0,is_new_device
0.3224765,-1.872374,-2.0869339,-0.20625062,0.003737759,-2.0451097,0.03641404,0.051637385,0.21263215,-0.107007906,0.1611457,-1.0459642,-0.8973104,-0.5536483,-0.46294448,0.016431063,-0.14481409,0.12252796,0.014734844,0.00019047906,0,0,velocity_kmh
-1.0679418,-1.3660069,-1.924624,-0.15433447,0.003630556,-1.9681054,-0.37601763,-0.27505538,-0.47309455,0.3964729,-0.12768145,-0.72788084,-0.98698425,-0.6590591,-0.70816886,0.0527397,-0.09793166,0.098545514,0.012525457,2.941049e-05,0,0,is_new_device
-0.34185287,-1.6304994,-1.5994189,-0.12296215,0.0027663507,-1.8834314,-0.34346816,-0.2665063,-0.49849406,0.4378984,-0.23912024,-0.7888503,-1.0499774,-0.087511785,-0.43751916,0.08927942,0.052888118,0.10577365,0.018364927,0.00017200857,0,0,is_new_device
-2.4171586,-1.7591531,0.01229788,-0.10026896,0.005435286,-2.1716413,0.03454209,0.027327102,0.08199726,-0.13386723,-0.083026595,-0.93437874,-0.9445266,0.23726335,-0.31102866,0.029402938,0.03555817,-0.9430764,0.018738361,8.265741e-05,0,0,hours_since_last_login
-0.87074345,-1.6743865,-1.3520311,-0.1422601,0.0044669337,-2.1693702,0.034368098,0.02380647,0.18387657,-0.11820694,0.05354332,-0.5552911,-0.8326568,0.08612472,-0.712709,0.016754583,0.2163128,0.12525414,0.014907421,0.00042909782,0,0,is_new_device
-1.7178663,-1.6628044,-0.8516784,-0.07859142,0.005407901,-2.239792,0.035330057,0.03480748,0.16832979,-0.11344638,-0.1364058,-1.0069735,-0.7665352,-0.19709066,-0.48880583,0.039754838,-0.23176028,0.10790691,0.022255542,0.00010482438,0,0,is_new_device
0.14146209,-2.0199034,-1.6102972,-0.08607617,0.002362662,-1.9273564,0.03277427,0.049777374,0.17547065,-0.11080148,0.06886753,-0.8439618,-1.4432356,-0.069596164,-0.32272825,-0.23740105,0.032251086,0.110870816,0.021924628,0.00029721484,0,0,km_from_last_login
0.42070657,-1.7149662,-2.0301356,-0.1596679,0.0037610398,-2.194903,0.03578256,0.045569345,0.18249229,-0.10809887,-0.42059302,-0.96114695,-0.8652918,0.028464343,-0.4369479,0.025977187,-0.18529873,0.14159934,0.021523593,0.00025954275,0,0,is_new_device
0.5096975,-1.5504853,-1.584324,-0.19164075,0.0015389044,-1.9067694,-0.29745212,-0.24306235,-0.49563685,0.67381775,-0.052303106,-0.7834434,-1.2636194,-0.14522788,-0.28205508,-0.4794839,0.19223207,-0.88091505,0.014465908,0.00014338642,0,0,is_new_device
1.4301686,-0.91363794,-1.6607871,0.79488665,0.0038028762,-1.8129741,0.033952083,0.071694,0.22875758,-0.10430693,0.13985312,-0.7719357,-0.68130624,-0.3845112,-0.4678464,0.12843257,0.2796726,0.12978968,0.022379458,0.026107548,0,0,is_new_device
